Wreck ID,Strauss ID,Name,Parker Number,Sea area,Country,Region,Latitude,Longitude,Min depth,Max depth,Depth,Period,Dating,Earliest date,Latest date,Date range,Mid point of date range,Probability,Place of origin,Place of destination,Reference,Comments,Amphorae,Marble,Columns etc,Sarcophagi,Blocks,Marble type,Other cargo,Hull remains,Shipboard paraphernalia,Ship equipment,Estimated tonnage,Amphora type
8497,0,Sud-Perduto A,1120,Western Mediterranean,France,Corsica,41.36836,9.30584,72,72,72m,Roman Imperial,end C1st BC- beginning 1st AD,-25,25,0,0,0,Baetica,,"Bilan Scientifique  2005, 94","Originally seen as a mound of amphorae 2m high in 1980, the site is now spread out  measuring 25 x 15m.",TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,
8902,0,Est Perduto 2,,Western Mediterranean,France,Corsica,41.36944,9.30396,87,87,87m,Roman Republic,end C2nd-beginning C1st BC,-125,-75,0,0,0,Adriatic - Brindisi - Campania,"Gaul, Spain??","Bilan Scientifique  2005, 96-97",A site measuring 20 x 12m of various amphorae and ceramics.,TRUE,FALSE,FALSE,FALSE,FALSE,,"A large amount of Campanian ceramics - plates, bowls and cups.",,,,0,
7809,0,Est-Perduto 1,392,Western Mediterranean,France,Corsica,41.37002,9.30314,87,87,87m,Roman Imperial,1st half C1st AD,1,50,0,0,0,,,"Bilan Scientifique  2005, 93; C. Carreras Montfort and P. Berni Millet in Rivet and Sciallano (eds), Vivre, Produire et Echanger: Reflets Mediterraneans. Melanges offerts a Bernard Liou (2002), 359-369",A mcu pillaged iste of Dr 2-4 amphorae,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,
8360,0,Ratino 1,978,,France,Corsica,41.37316,9.24568,,,,,,325,350,0,0,0,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
8751,0,Ratino 2,,Western Mediterranean,France,Corsica,41.37316,9.24568,18,18,18m,Roman,C1st BC- C2nd AD?,-100,200,0,0,0,,,"Bilan Scientifique 1993, 62",A cargo of Dr 2-4 amphorae.,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,0,
8699,0,Margherita di Savoia,,,Italy,Puglia,41.39405,16.20758,0,0,,Classical,,-500,-300,0,0,0,,,http://www.archeosub.it/news2004/news0407.htm#margherita                                                       http://www.archeomar.it/index.php?option=com_content&task=view&id=32&Itemid=47,The remains of a hull and unspecified ceramics mark the site discovered in 2004.,FALSE,FALSE,FALSE,FALSE,FALSE,,,"At least 9 beams and numerous other parts of planking can be seen. Mortise and tenon construction, many iron nails also found on the site.",,,0,
8757,0,Les Moines 1,,Western Mediterranean,France,Corsica,41.46284,8.91909,0,0,,Middle Ages,end C13th- beginning C14th AD,1275,1325,0,0,0,,,"Bilan Scientifique 1999, 75",A rare (for French waters) site of Medieval ceramics.,FALSE,FALSE,FALSE,FALSE,FALSE,,"Some decorated fragments of Arabic ceramics and tableware, some from Pisa",,,,0,
8758,0,Les Moines 2,,Western Mediterranean,France,Corsica,41.46284,8.91909,0,0,,Roman Republic,mid C1st BC,-75,-25,0,0,0,,,"Bilan Scientifique 1993, 61; Bilan Scientifique 1999, 75-76",A cargo of amphorae badly broken up and concreted amongst rocks over an area 20 x 15m.,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,0,
8897,0,Les Moines 3,,Western Mediterranean,France,Corsica,41.46284,8.91909,0,0,,Roman Imperial,mid C1st-C3rd AD,50,250,0,0,0,,,"Bilan Scientifique 1999, 77",Scattered remains of a cargo of Gauloise 4 amphorae.,TRUE,FALSE,FALSE,FALSE,FALSE,,Three lead ingots (type Domergue 1)were found nearby.,,,,0,
117,432,Porto Novo,,Western Mediterranean,France,South east Corsica,41.50169,9.2749,10,12,12m,Roman Imperial,mid C1st AD,27,50,,,,Egypt? Luna?,"France, Spain?","H. Bernard et al JRA 11 (1998), 53-81;  J. Chiapetti and H. Bernard, Bilan Scientifique 1992, 63; R. Mazeran in E. Rieth (ed.), Méditerranée antique (1998), 135-138.
http://www.culture.gouv.fr/culture/archeosm/fr/",A cargo of unfinished marble and stone-working tools.,TRUE,TRUE,TRUE,FALSE,TRUE,"Over an area of 15m x 7m, four column fragments between 2.2m and 4.8m long with a diameter of 1.5m; five blocks, one of which is large at 23.3 tons, all in an unfinished state from Luna . A total weight is estimated at 138 tons. Some badly finished slabs of veneer of coloured marble, from a variety of sources, Chemtou, Teos, Chios and Carystos,  possibly left over from previous journeys. Black and white quartz from Egypt. A large number of sets of stone-working tools.",,"A few iron nails, bronze tubing and four bronze nails. Estimated length of ship 25m from the lay out of the marble. Lead sheathing.","Fragments of pottery; 110 fishing weights; at least 3 mirrors, a bronze strigil; bronze vases; a decorated sword and buckle. These suggest the presence of military or official (including female) personnel. A coin of Tiberius AD 27.",,138,
8898,0,"La Vacca, Iles Cerbicales",,Western Mediterranean,France,Corsica,41.55617,9.38653,20,20,20m,Roman Republic,C1st BC,-100,-1,0,0,0,,,"H. Bernard, Bilan Scientifique 1999, 77",,TRUE,FALSE,FALSE,FALSE,FALSE,,Millstone.,,,,0,
8749,0,Calanque de Conca,,Western Mediterranean,France,Corsica,41.57326,8.787,8,15,15m,Roman Imperial,C 1st BC-AD,-50,100,0,0,0,,,"Bilan Scientifique 1992, 58","Discovered in the 1960s and re-examined in the 1990s, this was a cargo of dolia (but interestingly without the usual accompaniament of Dr 2-4 amphorae).",TRUE,FALSE,FALSE,FALSE,FALSE,,A large amount of fragments of jugs.,,,,0,
8750,0,Marina di Fiori,,Western Mediterranean,France,Corsica,41.60847,9.29044,0,0,shallow,Roman Imperial,second half C 1st AD,50,100,0,0,0,Tarraconensis,Rome,"H. Bernard, Bilan Scientifique 1993, 60-61; Bilan Scientifique 1994, 63; Bilan Scientifique 1995, 69; Bilan Scientifique 1996, 113' Etienne and Mayet, 2000, 245, no 45","Spread over an area 17m sq, an interesting wreck of blocks of minerals as well as amphorae with hitherto unknown stamps. Evidently there had been a serious fire on board (blackened sherds and melted resin) which probably led to its demise.",TRUE,FALSE,FALSE,FALSE,FALSE,,"A secondary cargo of blocks of minerals, never found on a wreck before. Some are of clay and are stamped M.ACILI and VENU",Iron nails and part of the cabin including tegulae stamped with L.HEREN (IUS) and MARI.,,Part of a pipe,0,
8896,0,Banc du Benedetto,,Western Mediterranean,France,Corsica,41.60963,9.32756,4,5,5m,,,-400,-200,0,0,0,Elba,,"Bilan Scientifique 1997, 86",,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,0,
7576,0,Cala Rossa,152,Western Mediterranean,France,Corsica,41.61951,9.33597,3,4,4m,Roman Republic,second half C3rd BC,-250,-200,0,0,0,,,"H. Bernard and F. Cibecchini, Bilan Scientifique 2004, 92-93; Bilan Scientifique 2005, 99; F. Cibecchini et al, Archaeologia Maritima Mediterranea 2006, 13-41","Discovered in 1962 and re-examined in the early 2000s, the site covers an area of 65m sq. NB Date change since Parker",TRUE,FALSE,FALSE,FALSE,FALSE,,,,"A large amount of common ware and cooking pottery (jars, ollae, pots etc.)",,,
8759,0,Olmeto,,Western Mediterranean,France,Corsica,41.69443,8.84459,155,20,20m,Roman Imperial,C 1st AD,1,100,0,0,0,,,"Bilan Scientifique 1999, 77",A badly preserved cargo of amphorae,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,0,
8756,0,Porto Pollo 1,,Western Mediterranean,France,Corsica,41.70744,8.79687,15,15,15m,Late Antique,second half C6th AD,550,600,0,0,0,,,"Bilan Scientifique 1999, 75",,TRUE,FALSE,FALSE,FALSE,FALSE,,Small iron ingots.,,A bronze coin.,,0,
8755,0,Pointe Cacalu,,Western Mediterranean,France,Corsica,41.73682,8.65516,10,15,15m,Roman Republic,C1st BC,-100,-1,0,0,0,Campania,,"H. Alfonsi, Bilan Scientifique 1997, 86; Bilan Scientifique1999, 74-75; Bilan Scientifique 2000, 83-84; Bilan Scientifique 2001, 85",A badly broken up cargo of Dr 1B amphorae,TRUE,FALSE,FALSE,FALSE,FALSE,,Oil lamps including Dressel-Lamboglia type 3 classic.,"Some remains show that the ship was built of oak, ash and pie. Iron and copper nails.",Part of some bronze scales,"A complete pulley made of beech, oak and ash",0,
8680,0,L'Isolella,,Western Mediterranean,France,Corsica,41.83444,8.75083,26,32,32m,Roman Imperial,late C2nd -3rd AD,175,300,0,0,0,Baetica?,,"H. Alfonsi and P. Gandolfo, Cahiers d'Archeologie Subaquatique 10 (1991), 199-207",A cargo of tiles,FALSE,FALSE,FALSE,FALSE,FALSE,,Tegulae (57 complete and 388 fragments) and imbricae (56 complete and 80 fragments).,,"A Dr 20 amphora, a carpenter's pick-axe and a small axe",,0,
140,433,Porticcio,,Western Mediterranean,France,"Near Ajaccio, south Corsica",41.87872,8.77872,6,6,6,Roman Imperial,C3rd AD,200,300,,,,?,?,"H. Alfonsi, Bilan Scientifique 2001, 84; Bilan Scientifique 2002, 79; Bilan Scientifique 2003, 99; Bilan Scientifique 2005, 93.                http://www.wmaker.net/ARASM/index.php?action=article&id_article=43913                                                                                                                                       http://lci.tf1.fr/science/histoire/2004-11/decouverte-exceptionnelle-dans-eaux-corses-5518919.html","A hugely varied cargo  - eleven types of amphorae including Kapitän I and II, Africano I and II, Dr. 20, Gauloise, Almagro 50 and 51c, Béltran 72 and Egyptian - glass and 2 marble statues.",TRUE,TRUE,TRUE,FALSE,FALSE,"Two 2m high marble statues representing the Roman Emperor Philip 1 of Arabia (ruled AD 244-249) and his wife Marcia Otacilia, in fragments but weighing about 600kg each.",African coarse ware and millstones. Sheets of glass and glass objects with a total weight of at least 230kg.,A 25cm wide section of the keel  as well as  pieces of frames and planking.,,,,
190,431,Sanguinaires,,Western Mediterranean,France,"Near Ajaccio, Corsica",41.88472,8.60138,12,18,18m,Hellenistic,second half C3rd BC,-250,-200,,,,Carthage? Aegean?,France?,"H. Alfonsi and P. Gandolfo, Cahiers d'Archeologie Subaquatique 13 (1997), 35-74;                                 http://www.wmaker.net/ARASM/index.php?action=article&id_article=43913","A mixed cargo of amphorae, ceramics, glass and ingots.",TRUE,FALSE,FALSE,FALSE,FALSE,,"Coarse ware, fineware, red and black-glazed pottery. Attic lamps. Small copper ingots and millstones as ballast. At least 550kg of glass, both manufactured and unmanufactured.","None of the hull itself, only some copper nails and fragments of lead sheathing.",A bronze coin of Ptolemy Euergetes (246-221BC) or Ptolemy IV (211-204BC).,,,
7411,0,Torre Flavia C ?,,,Italy,Latium,41.94812,12.0568,12,12,12m,Roman Imperial,early C1st AD,1,15,0,0,0,,,http://www.gatc.it/ritagli/torreflavianave.htm,"Dated by Arretine ware to first years of 1st c AD - Augustan; assumed to be different from Torre Flavia B (Parker 1158). Some interesting shipboard items, well preserved in the mud.",TRUE,FALSE,FALSE,FALSE,FALSE,,,"Fairly well preserved, with an estimated size of 20m length and 5 m width.","Cooking pots and tableware including pans and pots of various types and sizes, jars, cups and plates all of decent quality. Some of them are certainly Arezzo production as indicated by the pottery with Arezzo stamps imprinted on them. Particularly valuable are some trappings of a back of a bed, decorated with carvings and moldings, culminating with the head of a duck, whose empty slots in the head and beak indicateng that originally it was embellished with colored stones . Even more unusual was the discovery of a wooden box covered with a tiny lock of bronze. Surprisingly it was found that it contained capsules of coriander and cumin. Both substances were widely used in medical treatment. In particular, the coriander and cumin were used to treat stomach ailments, ever present on board an ancient ship",A dozen wooden disks with holes in their centre  were found in the middle of the ship. They belonged to the internal workings of a manually operated hydraulic pump that sucked water from the bilge.,,
8874,0,Capo Linaro,,,Italy,Latium,42.03239,11.83124,0,0,,Roman Imperial,mid C 1st AD,25,75,0,0,0,,,"C. Beltrame, Vita di Bordo in Eta Romana, 2002, p. 459; Petriaggi, Naxos 1997.",Dolia,FALSE,FALSE,FALSE,FALSE,FALSE,,,The hull is about 5m long and in good condition.,,,0,
8306,0,Punta del Diavolo,924,,Italy,Puglia,42.10267,15.47767,21,21,21m,Medieval,C11th-15th AD,1000,1500,0,0,0,,,http://www.archeomar.it/templates/archeomar/atlante/player_atlante_en.html          area 1 site 9,"Also known as shipwreck B of the Tre Senghe, a cargo of stone difficult to date due to the lack of ceramic evidence.",FALSE,TRUE,TRUE,FALSE,TRUE,"A cargo of stone (marble??) comprising of blocks, slabs, small columns and pillars. It is covered in in concretions which hinders exact definition of the material, but is i  its original stacked position",,,,,,
8550,0,Tre Senghe,1176,,Italy,Puglia (Isole Tremiti),42.10267,15.47767,25,25,25m,Roman Imperial,late C1st BC,-30,-20,0,0,0,,,http://www.archeomar.it/templates/archeomar/atlante/player_atlante_en.html           area 1 site 8,Shipwreck A of the Tre Senghe (shipwreck B = Punta del Diavolo).,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,
8878,0,Caprara,,,Italy,Puglia,42.11267,15.49621,0,0,,Late Republican/early Imperial,C1st BC-1st AD,-100,50,0,0,0,,,http://www.archeomar.it/templates/archeomar/atlante/player_atlante_en.html        site 128  area 1,"A Roman wreck from the island of Caprara, Tremiti Islands. Although there are few amphorae, they are close to the piles of tiles suggesting they were part of the cargo",TRUE,FALSE,FALSE,FALSE,FALSE,,"Two piles of tiles still in stacked position. The tiles have a form typical of the Roman period, with the dimensions of approximately 40 cm x 30 cm, with a flat surface and raised edges on the longer two sides. The concretions which cover this material mean it is impossible to identify any stamps.",,,,0,
8983,0,Cala del Diavolo,,,Italy,"Isola di Montecristo,Tuscany",42.30612,10.31066,0,0,,Roman Republic,late C2nd-1st BC,-120,-10,0,0,0,,,http://www.sportesport.it/wrecksTI002.htm,"A Roman trade vessel carrying a cargo of wine in Lamboglia 2 amphorae, and black Campanian pottery.",TRUE,FALSE,FALSE,FALSE,FALSE,,Black Campanian pottery,,,A beautiful encrusted iron anchor was recovered from the wreck,0,
8865,0,Montalto di Castro,,,Italy,Lazio,42.33811,11.50405,38,40,40m,Roman Republic,C 2nd BC,-200,-100,0,0,0,,,"B. Davidde, IJNA 31 (2002), 84",A cargo of amphorae that has been covered with sheets of metal and fibre glass to protect it until excavation.,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,0,
7324,0,Palagruza B (Pupak Reef),775,Adriatic,Croatia,central Dalmatia,42.36666,16.33333,18,35,35m,Roman Imperial,late C1st AD,75,100,0,0,0,Spain - central/southern Italy,Adriatic/ further east?,"M. Jurisic, Ancient Shipwrecks of the Adriatic (2000), no. 62; M . Jurisic in D. Davison, V. Gaffney and E. Martin (eds.) BAR 2006, 175-192",A badly looted site of a cargo of amphorae and pottery.,TRUE,FALSE,FALSE,FALSE,FALSE,,"Pottery, numerous sherds of clay mortaria and, uniquely for the Adriatic,  chamber pots (lasanua). South Italic services of 'orlo bifido' dishes with plates/lids and Pompeian red ware plates were also found.",,A massive profiled bronze rod of indefinite function,,,
7342,0,Mala Palagruza,,Adriatic,Croatia,central Dalmatia,42.38333,16.26666,25,25,25m,Roman Imperial,C1st AD,1,100,0,0,0,,,"M. Jurisic, Ancient Shipwrecks of the Adriatic (2000), no. 39",A heavily looted site of a dolia cargo.,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,Remains of an iron anchor and a lead anchor stock.,,
8976,0,Boka Kotorska 2,,,Montenegro,,42.41527,18.70903,0,0,,Roman Republic,C2nd-1st BC,-200,-1,0,0,0,,,"J. Royal, INA Annual 2008 26-28; http://www.rpmnautical.org/bokakotorska2.htm","This Roman ship was found over 2km off shore , covering an area 20 x 17m, with many of its amphorae in their original stacked position.",TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,0,
9003,0,Boka Kotorska  1,,,Montenegro,,42.41756,18.70731,0,0,,Roman Imperial,C1st-3rd AD,1,300,0,0,0,,,"J Royal, INA Annual 2008, 26-28; http://www.rpmnautical.org/bokakotorska1.htm",A cargo of tiles comprise a large shipment on what must have been a vessel of significant dimensions now spread over an area 25 x 7m,FALSE,FALSE,FALSE,FALSE,FALSE,,"Pan tiles and cover tiles are in several stacks, many of which are now postitioned vertically. The pan tiles measure c 65 x 45 cm with flanges angled at 90 degrees and are characteristic of Roman manufacture during the Imperial period.",,,,0,
7349,0,Supetric,,Adriatic,Croatia,southern Dalmatia,42.43333,18.43333,,,not known,Roman Imperial,C1st- 2nd AD,-30,200,0,0,0,,,"M. Jurisic, Ancient Shipwrecks of the Adriatic (2000), no. 69",A probable shipwreck of tegulae and imbrices.,FALSE,FALSE,FALSE,FALSE,FALSE,,A large quantity of tegulae and imbrices suggests a shipwreck.,,,,,
8895,0,Port Vendres 11,,Western Mediterranean,France,Languedoc-Roussillon,42.52417,3.11565,0,0,,Roman Imperial,late C 3rd AD,270,300,0,0,0,Tarraconensis,,"S. Got Castellvi and M. Amandry, Bilan Scientifique 2005, 33-34",,TRUE,FALSE,FALSE,FALSE,FALSE,,,,"1100 coins in 3 portions of 471, 249 and 62 pieces, plus 249 scattered coins in various states of preservation. They had probably been contained in material or leather bags which have since disappeared. They were not great value coins so may have belonged to one of the crew. They can be dated to AD 270-274.",,0,
8734,0,Redoute Bear 1,,Western Mediterranean,France,Languedoc-Roussillon,42.52436,3.11595,5,10,10m,Roman Republic,end C2nd - C1st BC,-125,-50,0,0,0,,,"Bilan Scientifique 2000, 40; Bilan Scientifique 2001, 41; Bilan Scientifique 2002, 38-39",The ship was about 15m-17m long and 6m wide.,TRUE,FALSE,FALSE,FALSE,FALSE,,,192 copper nails,"Campanian ware, Catalan ware",,0,
8891,0,Port Vendres 9 (Redoute Bear 2),,Western Mediterranean,France,Languedoc -Roussillon,42.52436,3.11595,3,5,5m,Late Roman,first half C 5th AD,400,450,0,0,0,,,"Bilan Scientifique 2000, 40-1; Bilan Scientifique 2001, 4; Bilan Scientifique 2003, 36",A site comprising 5 layers of which 2 seem to be a shipwreck of the first half of the C5th AD.,TRUE,FALSE,FALSE,FALSE,FALSE,,,,"Glass ware, eastern Med ceramics",Ballast stones (siliceous sandstone),0,
8258,0,Port Vendres B,875,Western Mediterranean,France,Languedoc-Roussillon,42.52724,3.10415,,,,Roman Imperial,mid C1st AD,42,48,0,0,0,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
8259,0,Port Vendres C/ 3,876,Western Mediterranean,France,Languedoc-Roussillon,42.52724,3.10415,,,,Roman Imperial,mid C2nd AD,125,175,0,0,0,,,"M. Jezegou, Bilan Scientifique 2005, 41",,TRUE,FALSE,FALSE,FALSE,FALSE,,A small amount of glass tableware.,Some well preserved sections showing mortise and tenon construction along with some ligature work cf Cap Bear 3 wreck,,,,
8260,0,Port Vendres D,877,Western Mediterranean,France,Languedoc-Roussillon,42.52724,3.10415,,,,Roman Imperial,end C1st BC- beg C1st AD,-50,25,0,0,0,"Barcino, Spain",,"C. Carreras Montfort and P. Berni Millet in Rivet and Sciallano (eds), Vivre, Produire et Echanger: Reflets Mediterraneans. Melanges offerts a Bernard Liou (2002), 359-369; M. Jezegou, Bilan Scientifique 2005, 42",,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,
